fpi_program_name,fpi_al_number,submission_period,agency_identifier_name,budget_function,budget_subfunction,federal_account_symbol,federal_account_name,program_activity_code,program_activity_name,object_class_code,object_class_name,direct_or_reimbursable_funding_source,disaster_emergency_fund_code,disaster_emergency_fund_name,obligations_incurred,obligations_undelivered_orders_unpaid_total,obligations_undelivered_orders_unpaid_total_FYB,USSGL480100_undelivered_orders_obligations_unpaid,USSGL480100_undelivered_orders_obligations_unpaid_FYB,USSGL488100_upward_adj_prior_year_undeliv_orders_oblig_unpaid,obligations_delivered_orders_unpaid_total,obligations_delivered_orders_unpaid_total_FYB,USSGL490100_delivered_orders_obligations_unpaid,USSGL490100_delivered_orders_obligations_unpaid_FYB,USSGL498100_upward_adj_of_prior_year_deliv_orders_oblig_unpaid,gross_outlay_amount_FYB_to_period_end,gross_outlay_amount_FYB,gross_outlays_undelivered_orders_prepaid_total,gross_outlays_undelivered_orders_prepaid_total_FYB,USSGL480200_undelivered_orders_obligations_prepaid_advanced,USSGL480200_undelivered_orders_obligations_prepaid_advanced_FYB,USSGL488200_upward_adj_prior_year_undeliv_orders_oblig_prepaid,gross_outlays_delivered_orders_paid_total,gross_outlays_delivered_orders_paid_total_FYB,USSGL490200_delivered_orders_obligations_paid,USSGL490800_authority_outlayed_not_yet_disbursed,USSGL490800_authority_outlayed_not_yet_disbursed_FYB,USSGL498200_upward_adj_of_prior_year_deliv_orders_oblig_paid,deobligations_or_recoveries_or_refunds_from_prior_year,USSGL487100_downward_adj_prior_year_unpaid_undeliv_orders_oblig,USSGL497100_downward_adj_prior_year_unpaid_deliv_orders_oblig,USSGL487200_downward_adj_prior_year_prepaid_undeliv_order_oblig,USSGL497200_downward_adj_of_prior_year_paid_deliv_orders_oblig,USSGL483100_undelivered_orders_obligations_transferred_unpaid,USSGL493100_delivered_orders_obligations_transferred_unpaid,USSGL483200_undeliv_orders_oblig_transferred_prepaid_advanced,last_modified_date
clean energy demonstrations,81.255,FY2024P12,Department of Energy,Energy,Energy conservation,089-2297,"Clean Energy Demonstrations, Energy Programs, Energy",10,CLEAN ENERGY DEMONSTRATIONS (BASE PROGRAM),26.0,Supplies and materials,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,679512.85,47520.1,51535.34,47520.1,51535.34,0.0,0.0,0.0,0.0,0.0,0.0,683528.09,0.0,0.0,0.0,0.0,0.0,0.0,683528.09,0.0,683528.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14
clean energy demonstrations,81.255,FY2024P12,Department of Energy,Energy,Energy conservation,089-2297,"Clean Energy Demonstrations, Energy Programs, Energy",10,CLEAN ENERGY DEMONSTRATIONS (BASE PROGRAM),41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,12387500.0,12387500.0,0.0,12387500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14
clean energy demonstrations,81.255,FY2025P08,Department of Energy,Energy,Energy conservation,089-2297,"Clean Energy Demonstrations, Energy Programs, Energy",10,CLEAN ENERGY DEMONSTRATIONS (BASE PROGRAM),11.1,Full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,4971527.95,0.0,0.0,0.0,0.0,0.0,167163.73,167163.73,167163.73,448985.03,0.0,5253349.25,0.0,0.0,0.0,0.0,0.0,0.0,5253349.25,0.0,5253349.25,0.0,0.0,0.0,-207.28,0.0,-207.28,0.0,0.0,0.0,0.0,0.0,2025-07-01
clean energy demonstrations,81.255,FY2025P08,Department of Energy,Energy,Energy conservation,089-2297,"Clean Energy Demonstrations, Energy Programs, Energy",10,CLEAN ENERGY DEMONSTRATIONS (BASE PROGRAM),11.3,Other than full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,27483.61,0.0,0.0,0.0,0.0,0.0,1820.4,1820.4,1820.4,2467.03,0.0,28130.24,0.0,0.0,0.0,0.0,0.0,0.0,28130.24,0.0,28130.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
clean energy demonstrations,81.255,FY2025P08,Department of Energy,Energy,Energy conservation,089-2297,"Clean Energy Demonstrations, Energy Programs, Energy",10,CLEAN ENERGY DEMONSTRATIONS (BASE PROGRAM),11.5,Other personnel compensation,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,128804.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8488.98,0.0,137293.06,0.0,0.0,0.0,0.0,0.0,0.0,137293.06,0.0,137293.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
clean energy demonstrations,81.255,FY2025P08,Department of Energy,Energy,Energy conservation,089-2297,"Clean Energy Demonstrations, Energy Programs, Energy",10,CLEAN ENERGY DEMONSTRATIONS (BASE PROGRAM),12.1,Civilian personnel benefits,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1754823.0,5.0,0.0,5.0,0.0,0.0,59129.41,59129.41,59129.41,158498.45,0.0,1854187.04,0.0,0.0,0.0,0.0,0.0,0.0,1854187.04,0.0,1854187.04,0.0,0.0,0.0,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
clean energy demonstrations,81.255,FY2025P08,Department of Energy,Energy,Energy conservation,089-2297,"Clean Energy Demonstrations, Energy Programs, Energy",10,CLEAN ENERGY DEMONSTRATIONS (BASE PROGRAM),21.0,Travel and transportation of persons,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,3662.35,27137.17,29889.52,27029.12,29889.52,108.05,0.0,0.0,0.0,0.0,0.0,6414.7,0.0,0.0,0.0,0.0,0.0,0.0,6414.7,0.0,6414.7,0.0,0.0,0.0,-27137.17,-27137.17,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
clean energy demonstrations,81.255,FY2025P08,Department of Energy,Energy,Energy conservation,089-2297,"Clean Energy Demonstrations, Energy Programs, Energy",10,CLEAN ENERGY DEMONSTRATIONS (BASE PROGRAM),23.3,"Communications, utilities, and miscellaneous charges",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,57607.51,68261.28,45649.45,68261.28,45649.45,0.0,1547.55,1547.55,1547.55,4170.69,0.0,37618.82,0.0,0.0,0.0,0.0,0.0,0.0,37618.82,0.0,37618.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
clean energy demonstrations,81.255,FY2025P08,Department of Energy,Energy,Energy conservation,089-2297,"Clean Energy Demonstrations, Energy Programs, Energy",10,CLEAN ENERGY DEMONSTRATIONS (BASE PROGRAM),25.1,Advisory and assistance services,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,3005872.21,8022491.34,10716165.95,8483728.57,10716165.95,-461237.23,1427963.27,1427963.27,1427963.27,492063.58,0.0,4763647.13,0.0,0.0,0.0,0.0,0.0,0.0,4763647.13,0.0,4763647.13,0.0,0.0,0.0,-2571.27,-2571.27,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
clean energy demonstrations,81.255,FY2025P08,Department of Energy,Energy,Energy conservation,089-2297,"Clean Energy Demonstrations, Energy Programs, Energy",10,CLEAN ENERGY DEMONSTRATIONS (BASE PROGRAM),25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,14721581.48,11940867.83,755584.51,11940867.83,755584.51,0.0,601260.04,601260.04,601260.04,1082130.04,0.0,4017168.16,0.0,0.0,0.0,0.0,0.0,0.0,4017168.16,0.0,4017168.16,0.0,0.0,0.0,-194138.77,-194138.77,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
clean energy demonstrations,81.255,FY2025P08,Department of Energy,Energy,Energy conservation,089-2297,"Clean Energy Demonstrations, Energy Programs, Energy",10,CLEAN ENERGY DEMONSTRATIONS (BASE PROGRAM),25.3,Other goods and services from Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,681882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681882.0,150243.91,56882.0,56882.0,56882.0,150243.91,0.0,775243.91,0.0,775243.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
clean energy demonstrations,81.255,FY2025P08,Department of Energy,Energy,Energy conservation,089-2297,"Clean Energy Demonstrations, Energy Programs, Energy",10,CLEAN ENERGY DEMONSTRATIONS (BASE PROGRAM),25.4,Operation and maintenance of facilities,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,2950000.0,2489712.43,1849479.2,1489712.43,1849479.2,1000000.0,0.0,0.0,0.0,0.0,0.0,2309766.77,0.0,0.0,0.0,0.0,0.0,0.0,2309766.77,0.0,2309766.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
clean energy demonstrations,81.255,FY2025P08,Department of Energy,Energy,Energy conservation,089-2297,"Clean Energy Demonstrations, Energy Programs, Energy",10,CLEAN ENERGY DEMONSTRATIONS (BASE PROGRAM),25.5,Research and development contracts,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,1266026.72,1300000.0,1266026.72,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,33973.28,0.0,0.0,0.0,0.0,0.0,0.0,33973.28,0.0,33973.28,0.0,0.0,0.0,-1266026.72,-1266026.72,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
clean energy demonstrations,81.255,FY2025P08,Department of Energy,Energy,Energy conservation,089-2297,"Clean Energy Demonstrations, Energy Programs, Energy",10,CLEAN ENERGY DEMONSTRATIONS (BASE PROGRAM),25.7,Operation and maintenance of equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,6434.29,6434.29,6434.29,6434.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
clean energy demonstrations,81.255,FY2025P08,Department of Energy,Energy,Energy conservation,089-2297,"Clean Energy Demonstrations, Energy Programs, Energy",10,CLEAN ENERGY DEMONSTRATIONS (BASE PROGRAM),26.0,Supplies and materials,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,53264.85,0.0,47520.1,0.0,47520.1,0.0,0.0,0.0,0.0,0.0,0.0,100784.95,0.0,0.0,0.0,0.0,0.0,0.0,100784.95,0.0,100784.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
clean energy demonstrations,81.255,FY2025P08,Department of Energy,Energy,Energy conservation,089-2297,"Clean Energy Demonstrations, Energy Programs, Energy",10,CLEAN ENERGY DEMONSTRATIONS (BASE PROGRAM),41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,7568170.62,12387500.0,7568170.62,12387500.0,0.0,934645.47,934645.47,934645.47,0.0,0.0,3884683.91,0.0,0.0,0.0,0.0,0.0,0.0,3884683.91,0.0,3884683.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
