fpi_program_name,fpi_al_number,submission_period,agency_identifier_name,budget_function,budget_subfunction,federal_account_symbol,federal_account_name,program_activity_code,program_activity_name,object_class_code,object_class_name,direct_or_reimbursable_funding_source,disaster_emergency_fund_code,disaster_emergency_fund_name,obligations_incurred,obligations_undelivered_orders_unpaid_total,obligations_undelivered_orders_unpaid_total_FYB,USSGL480100_undelivered_orders_obligations_unpaid,USSGL480100_undelivered_orders_obligations_unpaid_FYB,USSGL488100_upward_adj_prior_year_undeliv_orders_oblig_unpaid,obligations_delivered_orders_unpaid_total,obligations_delivered_orders_unpaid_total_FYB,USSGL490100_delivered_orders_obligations_unpaid,USSGL490100_delivered_orders_obligations_unpaid_FYB,USSGL498100_upward_adj_of_prior_year_deliv_orders_oblig_unpaid,gross_outlay_amount_FYB_to_period_end,gross_outlay_amount_FYB,gross_outlays_undelivered_orders_prepaid_total,gross_outlays_undelivered_orders_prepaid_total_FYB,USSGL480200_undelivered_orders_obligations_prepaid_advanced,USSGL480200_undelivered_orders_obligations_prepaid_advanced_FYB,USSGL488200_upward_adj_prior_year_undeliv_orders_oblig_prepaid,gross_outlays_delivered_orders_paid_total,gross_outlays_delivered_orders_paid_total_FYB,USSGL490200_delivered_orders_obligations_paid,USSGL490800_authority_outlayed_not_yet_disbursed,USSGL490800_authority_outlayed_not_yet_disbursed_FYB,USSGL498200_upward_adj_of_prior_year_deliv_orders_oblig_paid,deobligations_or_recoveries_or_refunds_from_prior_year,USSGL487100_downward_adj_prior_year_unpaid_undeliv_orders_oblig,USSGL497100_downward_adj_prior_year_unpaid_deliv_orders_oblig,USSGL487200_downward_adj_prior_year_prepaid_undeliv_order_oblig,USSGL497200_downward_adj_of_prior_year_paid_deliv_orders_oblig,USSGL483100_undelivered_orders_obligations_transferred_unpaid,USSGL493100_delivered_orders_obligations_transferred_unpaid,USSGL483200_undeliv_orders_oblig_transferred_prepaid_advanced,last_modified_date
manufacturing extension partnership,11.611,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0525,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,25.1,Advisory and assistance services,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77028.81,-77028.81,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
manufacturing extension partnership,11.611,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0525,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,25.2,Other services from non-Federal sources,D,AAB,"Consolidated Appropriations Act, 2023",0.0,675688.31,0.0,675688.31,0.0,0.0,-675688.31,-675688.31,-675688.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
manufacturing extension partnership,11.611,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0525,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,971790.9,6362227.38,0.0,6361949.6,0.0,277.78,-11462511.56,-11462511.56,-11462511.56,0.0,0.0,6072075.08,0.0,-425248.08,-425248.08,-425248.08,0.0,0.0,6497323.16,0.0,6489335.73,0.0,0.0,7987.43,-884805.85,-876818.42,-7987.43,0.0,0.0,0.0,0.0,0.0,2025-07-01
manufacturing extension partnership,11.611,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0525,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,25.3,Other goods and services from Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,12358.0,-484297.29,0.0,-485226.54,0.0,929.25,0.0,0.0,0.0,0.0,0.0,496655.29,0.0,0.0,0.0,0.0,0.0,0.0,496655.29,0.0,496655.29,0.0,0.0,0.0,-1899.0,-1899.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
manufacturing extension partnership,11.611,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0525,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,25.7,Operation and maintenance of equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,-945.0,0.0,-945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,0.0,945.0,0.0,0.0,0.0,-30000.0,-30000.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
manufacturing extension partnership,11.611,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0525,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,26.0,Supplies and materials,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,7402.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7402.59,0.0,0.0,0.0,0.0,0.0,0.0,7402.59,0.0,7340.9,0.0,0.0,61.69,-61.69,0.0,-61.69,0.0,0.0,0.0,0.0,0.0,2025-07-01
manufacturing extension partnership,11.611,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0525,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,31.0,Equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,16211.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16211.96,0.0,0.0,0.0,0.0,0.0,0.0,16211.96,0.0,16211.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
manufacturing extension partnership,11.611,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0525,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,41.0,"Grants, subsidies, and contributions",D,AAB,"Consolidated Appropriations Act, 2023",0.0,-4922768.98,0.0,-4922768.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4922768.98,0.0,0.0,0.0,0.0,0.0,0.0,4922768.98,0.0,4922768.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
manufacturing extension partnership,11.611,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0525,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,40404537.5,-65471139.1,0.0,-65471139.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105875676.6,0.0,0.0,0.0,0.0,0.0,0.0,105875676.6,0.0,105875676.6,0.0,0.0,0.0,-533128.02,-531071.42,0.0,0.0,-2056.6,0.0,0.0,0.0,2025-07-01
manufacturing extension partnership,11.611,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0525,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,43.0,Interest and dividends,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,10.89,0.0,0.0,-10.89,0.0,10.89,0.0,0.0,0.0,0.0,0.0,10.89,0.0,0.0,0.0,0.0,0.0,0.0,10.89,0.0,10.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
broadband infrastructure program,11.031,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0560,"Broadband Connectivity Fund, National Telecommunications and Information Administration, Commerce",2,BROADBAND INFRASTRUCTURE PROGRAM,0.0,Unknown,D,Z,Infrastructure Investment and Jobs Act,216912.28,-26870.51,0.0,-27004.87,0.0,134.36,-71501.01,-71501.01,-71501.01,0.0,0.0,315283.8,0.0,0.0,0.0,0.0,0.0,0.0,315283.8,0.0,314553.78,0.0,0.0,730.02,-2826.4,-2328.51,-48.96,0.0,-448.93,0.0,0.0,0.0,2025-07-01
broadband infrastructure program,11.031,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0560,"Broadband Connectivity Fund, National Telecommunications and Information Administration, Commerce",2,BROADBAND INFRASTRUCTURE PROGRAM,11.1,Full-time permanent,D,Z,Infrastructure Investment and Jobs Act,327409.89,0.0,0.0,0.0,0.0,0.0,3399.36,3399.36,3399.36,0.0,0.0,324010.53,0.0,0.0,0.0,0.0,0.0,0.0,324010.53,0.0,324010.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
broadband infrastructure program,11.031,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0560,"Broadband Connectivity Fund, National Telecommunications and Information Administration, Commerce",2,BROADBAND INFRASTRUCTURE PROGRAM,12.1,Civilian personnel benefits,D,Z,Infrastructure Investment and Jobs Act,118498.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118498.87,0.0,0.0,0.0,0.0,0.0,0.0,118498.87,0.0,118498.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
broadband infrastructure program,11.031,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0560,"Broadband Connectivity Fund, National Telecommunications and Information Administration, Commerce",2,BROADBAND INFRASTRUCTURE PROGRAM,21.0,Travel and transportation of persons,D,Z,Infrastructure Investment and Jobs Act,8570.53,1711.77,0.0,594.33,0.0,1117.44,0.0,0.0,0.0,0.0,0.0,6858.76,0.0,0.0,0.0,0.0,0.0,0.0,6858.76,0.0,6858.76,0.0,0.0,0.0,-12.34,-12.34,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
broadband infrastructure program,11.031,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0560,"Broadband Connectivity Fund, National Telecommunications and Information Administration, Commerce",2,BROADBAND INFRASTRUCTURE PROGRAM,25.1,Advisory and assistance services,D,Z,Infrastructure Investment and Jobs Act,279728.36,23526.64,0.0,23526.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256201.72,0.0,0.0,0.0,0.0,0.0,0.0,256201.72,0.0,256201.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
broadband infrastructure program,11.031,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0560,"Broadband Connectivity Fund, National Telecommunications and Information Administration, Commerce",2,BROADBAND INFRASTRUCTURE PROGRAM,25.2,Other services from non-Federal sources,D,O,"Coronavirus Aid, Relief, and Economic Security Act or the CARES Act|Paycheck Protection Program and Health Care Enhancement Act|Consolidated Appropriations Act, 2021|American Rescue Plan Act of 2021",-1870.0,-1870.0,0.0,-1870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
broadband infrastructure program,11.031,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0560,"Broadband Connectivity Fund, National Telecommunications and Information Administration, Commerce",2,BROADBAND INFRASTRUCTURE PROGRAM,25.3,Other goods and services from Federal sources,D,O,"Coronavirus Aid, Relief, and Economic Security Act or the CARES Act|Paycheck Protection Program and Health Care Enhancement Act|Consolidated Appropriations Act, 2021|American Rescue Plan Act of 2021",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2711748.74,-2711748.74,-2711748.74,0.0,0.0,2711748.74,0.0,2711748.74,0.0,0.0,0.0,-24531.35,-24531.35,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
broadband infrastructure program,11.031,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0560,"Broadband Connectivity Fund, National Telecommunications and Information Administration, Commerce",2,BROADBAND INFRASTRUCTURE PROGRAM,25.3,Other goods and services from Federal sources,D,Z,Infrastructure Investment and Jobs Act,262045.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262045.26,0.0,0.0,0.0,0.0,0.0,0.0,262045.26,0.0,262045.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
broadband infrastructure program,11.031,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0560,"Broadband Connectivity Fund, National Telecommunications and Information Administration, Commerce",2,BROADBAND INFRASTRUCTURE PROGRAM,41.0,"Grants, subsidies, and contributions",D,O,"Coronavirus Aid, Relief, and Economic Security Act or the CARES Act|Paycheck Protection Program and Health Care Enhancement Act|Consolidated Appropriations Act, 2021|American Rescue Plan Act of 2021",0.0,-23148756.9,0.0,-23148756.9,0.0,0.0,-17680665.82,-17680665.82,-17680665.82,0.0,0.0,40829422.72,0.0,0.0,0.0,0.0,0.0,0.0,40829422.72,0.0,40829422.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
manufacturing extension partnership,11.611,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-4650,"Working Capital Fund, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,0.0,Unknown,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,27099.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27099.15,0.0,0.0,0.0,0.0,0.0,0.0,27099.15,0.0,27099.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
manufacturing extension partnership,11.611,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-4650,"Working Capital Fund, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,11.1,Full-time permanent,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,74611.38,0.0,0.0,0.0,0.0,0.0,-13040.08,-13040.08,-13040.08,0.0,0.0,87651.46,0.0,0.0,0.0,0.0,0.0,0.0,87651.46,0.0,87651.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
manufacturing extension partnership,11.611,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-4650,"Working Capital Fund, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,12.1,Civilian personnel benefits,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,27606.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27606.21,0.0,0.0,0.0,0.0,0.0,0.0,27606.21,0.0,27606.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
manufacturing extension partnership,11.611,FY2025P08,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-4650,"Working Capital Fund, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,25.2,Other services from non-Federal sources,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,-855000.0,0.0,-855000.0,0.0,0.0,-400000.0,-400000.0,-400000.0,0.0,0.0,1255000.0,0.0,0.0,0.0,0.0,0.0,0.0,1255000.0,0.0,1255000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
manufacturing extension partnership,11.611,FY2024P12,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0525,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,0.0,Unknown,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,11807043.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11807043.12,0.0,0.0,0.0,0.0,0.0,0.0,11807043.12,0.0,11807043.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-12
manufacturing extension partnership,11.611,FY2024P12,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0525,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,11.1,Full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,8276817.93,0.0,0.0,0.0,0.0,0.0,136504.87,136504.87,136504.87,0.0,0.0,8140313.06,0.0,0.0,0.0,0.0,0.0,0.0,8140313.06,0.0,8140313.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-12
manufacturing extension partnership,11.611,FY2024P12,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0525,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,11.3,Other than full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,66071.91,0.0,0.0,0.0,0.0,0.0,-17363.61,-17363.61,-17363.61,0.0,0.0,83435.52,0.0,0.0,0.0,0.0,0.0,0.0,83435.52,0.0,83435.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-12
manufacturing extension partnership,11.611,FY2024P12,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0525,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,11.5,Other personnel compensation,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,149932.46,0.0,0.0,0.0,0.0,0.0,889.54,889.54,889.54,0.0,0.0,149042.92,0.0,0.0,0.0,0.0,0.0,0.0,149042.92,0.0,149042.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-12
manufacturing extension partnership,11.611,FY2024P12,Department of Commerce,Commerce and Housing Credit,Other advancement of commerce,013-0525,"Industrial Technology Services, National Institute of Standards and Technology, Commerce",2,HOLLINGS MANUFACTURING EXTENSION PARTNERSHIP,12.1,Civilian personnel benefits,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,3172131.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3172131.26,0.0,0.0,0.0,0.0,0.0,0.0,3172131.26,0.0,3172131.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-12
