fpi_program_name,fpi_al_number,submission_period,agency_identifier_name,budget_function,budget_subfunction,federal_account_symbol,federal_account_name,program_activity_code,program_activity_name,object_class_code,object_class_name,direct_or_reimbursable_funding_source,disaster_emergency_fund_code,disaster_emergency_fund_name,obligations_incurred,obligations_undelivered_orders_unpaid_total,obligations_undelivered_orders_unpaid_total_FYB,USSGL480100_undelivered_orders_obligations_unpaid,USSGL480100_undelivered_orders_obligations_unpaid_FYB,USSGL488100_upward_adj_prior_year_undeliv_orders_oblig_unpaid,obligations_delivered_orders_unpaid_total,obligations_delivered_orders_unpaid_total_FYB,USSGL490100_delivered_orders_obligations_unpaid,USSGL490100_delivered_orders_obligations_unpaid_FYB,USSGL498100_upward_adj_of_prior_year_deliv_orders_oblig_unpaid,gross_outlay_amount_FYB_to_period_end,gross_outlay_amount_FYB,gross_outlays_undelivered_orders_prepaid_total,gross_outlays_undelivered_orders_prepaid_total_FYB,USSGL480200_undelivered_orders_obligations_prepaid_advanced,USSGL480200_undelivered_orders_obligations_prepaid_advanced_FYB,USSGL488200_upward_adj_prior_year_undeliv_orders_oblig_prepaid,gross_outlays_delivered_orders_paid_total,gross_outlays_delivered_orders_paid_total_FYB,USSGL490200_delivered_orders_obligations_paid,USSGL490800_authority_outlayed_not_yet_disbursed,USSGL490800_authority_outlayed_not_yet_disbursed_FYB,USSGL498200_upward_adj_of_prior_year_deliv_orders_oblig_paid,deobligations_or_recoveries_or_refunds_from_prior_year,USSGL487100_downward_adj_prior_year_unpaid_undeliv_orders_oblig,USSGL497100_downward_adj_prior_year_unpaid_deliv_orders_oblig,USSGL487200_downward_adj_prior_year_prepaid_undeliv_order_oblig,USSGL497200_downward_adj_of_prior_year_paid_deliv_orders_oblig,USSGL483100_undelivered_orders_obligations_transferred_unpaid,USSGL493100_delivered_orders_obligations_transferred_unpaid,USSGL483200_undeliv_orders_oblig_transferred_prepaid_advanced,last_modified_date
flood mitigation assistance,97.029,FY2025P08,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,25.4,Operation and maintenance of facilities,D,Z,Infrastructure Investment and Jobs Act,16337.0,20977.72,20212.22,20977.72,20212.22,0.0,0.0,0.0,0.0,0.0,0.0,15571.5,0.0,0.0,0.0,0.0,0.0,0.0,15571.5,0.0,15571.5,0.0,0.0,0.0,-20212.22,-20212.22,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
flood mitigation assistance,97.029,FY2025P08,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,26.0,Supplies and materials,D,Z,Infrastructure Investment and Jobs Act,0.0,126.79,4901.78,126.79,4901.78,0.0,0.0,0.0,0.0,0.0,0.0,4774.99,0.0,0.0,0.0,0.0,0.0,0.0,4774.99,0.0,4774.99,0.0,0.0,0.0,-126.79,-126.79,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
flood mitigation assistance,97.029,FY2025P08,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,31.0,Equipment,D,Z,Infrastructure Investment and Jobs Act,4822.89,333.64,3000.0,333.64,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,7489.25,0.0,0.0,0.0,0.0,0.0,0.0,7489.25,0.0,7489.25,0.0,0.0,0.0,-333.64,-333.64,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
flood mitigation assistance,97.029,FY2025P08,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,41.0,"Grants, subsidies, and contributions",D,Z,Infrastructure Investment and Jobs Act,42657913.63,308389702.0,272906272.32,308389702.0,272906272.32,0.0,7830.2,7830.2,7830.2,0.0,0.0,7166653.75,0.0,0.0,0.0,0.0,0.0,0.0,7166653.75,0.0,7166653.75,0.0,0.0,0.0,-276.0,-276.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
flood mitigation assistance,97.029,FY2024P12,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,0.0,Unknown,D,Z,Infrastructure Investment and Jobs Act,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14
flood mitigation assistance,97.029,FY2024P12,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,11.1,Full-time permanent,D,Z,Infrastructure Investment and Jobs Act,2271111.95,27900.0,0.0,27900.0,0.0,0.0,168010.8,168010.8,168010.8,47997.21,0.0,2123198.36,0.0,0.0,0.0,0.0,0.0,0.0,2123198.36,0.0,2123198.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14
flood mitigation assistance,97.029,FY2024P12,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,11.5,Other personnel compensation,D,Z,Infrastructure Investment and Jobs Act,15702.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15702.65,0.0,0.0,0.0,0.0,0.0,0.0,15702.65,0.0,15702.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14
flood mitigation assistance,97.029,FY2024P12,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,12.1,Civilian personnel benefits,D,Z,Infrastructure Investment and Jobs Act,828718.95,0.0,0.0,0.0,0.0,0.0,61112.01,61112.01,61112.01,19614.53,0.0,787221.47,0.0,0.0,0.0,0.0,0.0,0.0,787221.47,0.0,787221.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14
flood mitigation assistance,97.029,FY2024P12,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,21.0,Travel and transportation of persons,D,Z,Infrastructure Investment and Jobs Act,70989.87,12671.11,906.46,12671.11,906.46,0.0,0.0,0.0,0.0,0.0,0.0,59225.22,0.0,0.0,0.0,0.0,0.0,0.0,59225.22,0.0,59225.22,0.0,0.0,0.0,-906.46,-906.46,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14
flood mitigation assistance,97.029,FY2024P12,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,22.0,Transportation of things,D,Z,Infrastructure Investment and Jobs Act,600.0,600.0,554.18,600.0,554.18,0.0,0.0,0.0,0.0,0.0,0.0,554.18,0.0,0.0,0.0,0.0,0.0,0.0,554.18,0.0,554.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14
flood mitigation assistance,97.029,FY2024P12,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,23.1,Rental payments to GSA,D,Z,Infrastructure Investment and Jobs Act,9788.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9788.9,0.0,0.0,0.0,0.0,0.0,0.0,9788.9,0.0,9788.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14
flood mitigation assistance,97.029,FY2024P12,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,23.3,"Communications, utilities, and miscellaneous charges",D,Z,Infrastructure Investment and Jobs Act,2585.03,2118.47,70.0,2118.47,70.0,0.0,0.0,0.0,0.0,0.0,0.0,536.56,0.0,0.0,0.0,0.0,0.0,0.0,536.56,0.0,536.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14
flood mitigation assistance,97.029,FY2024P12,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,25.1,Advisory and assistance services,D,Z,Infrastructure Investment and Jobs Act,19043.23,10911.63,1590.4,10911.63,1590.4,0.0,0.0,0.0,0.0,0.0,0.0,9722.0,0.0,0.0,0.0,0.0,0.0,0.0,9722.0,0.0,9722.0,0.0,0.0,0.0,-561.4,-561.4,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14
flood mitigation assistance,97.029,FY2024P12,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,25.2,Other services from non-Federal sources,D,Z,Infrastructure Investment and Jobs Act,16769.49,1055.64,1027.46,1055.64,1027.46,0.0,0.0,0.0,0.0,0.0,0.0,16741.31,0.0,0.0,0.0,0.0,0.0,0.0,16741.31,0.0,16741.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14
flood mitigation assistance,97.029,FY2024P12,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,25.3,Other goods and services from Federal sources,D,Z,Infrastructure Investment and Jobs Act,0.0,0.0,12422.0,0.0,12422.0,0.0,0.0,0.0,0.0,0.0,0.0,12422.0,0.0,0.0,0.0,0.0,0.0,0.0,12422.0,0.0,12422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14
flood mitigation assistance,97.029,FY2024P12,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,25.4,Operation and maintenance of facilities,D,Z,Infrastructure Investment and Jobs Act,3400.42,20212.22,18265.0,20212.22,18265.0,0.0,0.0,0.0,0.0,0.0,0.0,1453.2,0.0,0.0,0.0,0.0,0.0,0.0,1453.2,0.0,1453.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14
flood mitigation assistance,97.029,FY2024P12,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,26.0,Supplies and materials,D,Z,Infrastructure Investment and Jobs Act,11197.0,4901.78,0.0,4901.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6295.22,0.0,0.0,0.0,0.0,0.0,0.0,6295.22,0.0,6295.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14
flood mitigation assistance,97.029,FY2024P12,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,31.0,Equipment,D,Z,Infrastructure Investment and Jobs Act,3000.0,3000.0,712.53,3000.0,712.53,0.0,0.0,0.0,0.0,0.0,0.0,712.53,0.0,0.0,0.0,0.0,0.0,0.0,712.53,0.0,712.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14
flood mitigation assistance,97.029,FY2024P12,Department of Homeland Security,Community and Regional Development,Disaster relief and insurance,070-4236,"National Flood Insurance Fund, Federal Emergency Management Agency, Homeland Security",0001,IIJA FLOOD MITIGATION ASSISTANCE,41.0,"Grants, subsidies, and contributions",D,Z,Infrastructure Investment and Jobs Act,212761648.46,272910937.32,61526856.29,272910937.32,61526856.29,0.0,0.0,0.0,0.0,0.0,0.0,1377567.43,0.0,0.0,0.0,0.0,0.0,0.0,1377567.43,0.0,1377567.43,0.0,0.0,0.0,-4665.0,-4665.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-14
