fpi_program_name,fpi_al_number,submission_period,agency_identifier_name,budget_function,budget_subfunction,federal_account_symbol,federal_account_name,program_activity_code,program_activity_name,object_class_code,object_class_name,direct_or_reimbursable_funding_source,disaster_emergency_fund_code,disaster_emergency_fund_name,obligations_incurred,obligations_undelivered_orders_unpaid_total,obligations_undelivered_orders_unpaid_total_FYB,USSGL480100_undelivered_orders_obligations_unpaid,USSGL480100_undelivered_orders_obligations_unpaid_FYB,USSGL488100_upward_adj_prior_year_undeliv_orders_oblig_unpaid,obligations_delivered_orders_unpaid_total,obligations_delivered_orders_unpaid_total_FYB,USSGL490100_delivered_orders_obligations_unpaid,USSGL490100_delivered_orders_obligations_unpaid_FYB,USSGL498100_upward_adj_of_prior_year_deliv_orders_oblig_unpaid,gross_outlay_amount_FYB_to_period_end,gross_outlay_amount_FYB,gross_outlays_undelivered_orders_prepaid_total,gross_outlays_undelivered_orders_prepaid_total_FYB,USSGL480200_undelivered_orders_obligations_prepaid_advanced,USSGL480200_undelivered_orders_obligations_prepaid_advanced_FYB,USSGL488200_upward_adj_prior_year_undeliv_orders_oblig_prepaid,gross_outlays_delivered_orders_paid_total,gross_outlays_delivered_orders_paid_total_FYB,USSGL490200_delivered_orders_obligations_paid,USSGL490800_authority_outlayed_not_yet_disbursed,USSGL490800_authority_outlayed_not_yet_disbursed_FYB,USSGL498200_upward_adj_of_prior_year_deliv_orders_oblig_paid,deobligations_or_recoveries_or_refunds_from_prior_year,USSGL487100_downward_adj_prior_year_unpaid_undeliv_orders_oblig,USSGL497100_downward_adj_prior_year_unpaid_deliv_orders_oblig,USSGL487200_downward_adj_prior_year_prepaid_undeliv_order_oblig,USSGL497200_downward_adj_of_prior_year_paid_deliv_orders_oblig,USSGL483100_undelivered_orders_obligations_transferred_unpaid,USSGL493100_delivered_orders_obligations_transferred_unpaid,USSGL483200_undeliv_orders_oblig_transferred_prepaid_advanced,last_modified_date
supplemental security income,96.006,FY2024P12,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",4,SUPPLEMENTAL SECURITY INCOME RESEARCH AND DEMONSTRATION PROJECTS,24.0,Printing and reproduction,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,87640.92,8224.17,8224.17,8224.17,8224.17,0.0,0.0,0.0,0.0,0.0,0.0,87640.92,0.0,0.0,0.0,0.0,0.0,0.0,87640.92,0.0,87640.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
supplemental security income,96.006,FY2024P12,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",4,SUPPLEMENTAL SECURITY INCOME RESEARCH AND DEMONSTRATION PROJECTS,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,84000.0,97832.01,13832.01,97832.01,13832.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4127.51,-4127.51,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
supplemental security income,96.006,FY2024P12,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",4,SUPPLEMENTAL SECURITY INCOME RESEARCH AND DEMONSTRATION PROJECTS,25.3,Other goods and services from Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,49433503.0,8030714.73,6854154.56,8030714.73,6854154.56,0.0,0.0,0.0,0.0,1190960.13,0.0,49447902.96,53140396.21,21018716.29,21018716.29,21018716.29,53140396.21,0.0,81569582.88,0.0,81569582.88,0.0,0.0,0.0,-80835.11,-80812.36,0.0,-22.75,0.0,0.0,0.0,0.0,2024-11-15
supplemental security income,96.006,FY2024P12,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",4,SUPPLEMENTAL SECURITY INCOME RESEARCH AND DEMONSTRATION PROJECTS,25.5,Research and development contracts,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,25085395.51,51276517.73,45175637.84,51276517.73,45175637.84,0.0,0.0,0.0,0.0,463273.64,0.0,19447789.26,0.0,0.0,0.0,0.0,0.0,0.0,19447789.26,0.0,19447789.26,0.0,0.0,0.0,-451145.11,-451145.11,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
supplemental security income,96.006,FY2024P12,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",4,SUPPLEMENTAL SECURITY INCOME RESEARCH AND DEMONSTRATION PROJECTS,25.7,Operation and maintenance of equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
supplemental security income,96.006,FY2024P12,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",4,SUPPLEMENTAL SECURITY INCOME RESEARCH AND DEMONSTRATION PROJECTS,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,22119069.0,45832705.1,35043593.81,45832705.1,35043593.81,0.0,0.0,0.0,0.0,0.0,0.0,11329957.71,0.0,0.0,0.0,0.0,0.0,0.0,11329957.71,0.0,11329957.71,0.0,0.0,0.0,-107943.36,-107943.36,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
supplemental security income,96.006,FY2024P12,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",5,SUPPLEMENTAL SECURITY INCOME BENEFICIARY SERVICES,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,109174356.25,0.0,0.0,0.0,0.0,0.0,1912398.96,1912398.96,1912398.96,2672122.43,0.0,109934079.72,0.0,0.0,0.0,0.0,0.0,0.0,109934079.72,0.0,109934079.72,0.0,0.0,0.0,-5582.4,0.0,-5582.4,0.0,0.0,0.0,0.0,0.0,2024-11-15
special benefits for certain world war ii veterans,96.020,FY2025P08,Social Security Administration,Veterans Benefits and Services,Income security for veterans,028-0401,"Special Benefits for Certain World War II Veterans, Social Security Administration",1,SPECIAL BENEFITS FOR CERTAIN WORLD WAR II VETERANS (DIRECT),41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,95171.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95171.86,0.0,0.0,0.0,0.0,0.0,0.0,95171.86,0.0,95171.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-02
special benefits for certain world war ii veterans,96.020,FY2025P08,Social Security Administration,Veterans Benefits and Services,Income security for veterans,028-0401,"Special Benefits for Certain World War II Veterans, Social Security Administration",1,SPECIAL BENEFITS FOR CERTAIN WORLD WAR II VETERANS (DIRECT),94.0,Financial transfers,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,86005.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86005.23,0.0,0.0,0.0,0.0,0.0,0.0,86005.23,0.0,86005.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-02
supplemental security income,96.006,FY2025P08,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",1,SUPPLEMENTAL SECURITY INCOME PROGRAM (DIRECT),25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-261891.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-261891.35,0.0,0.0,0.0,0.0,0.0,0.0,-261891.35,0.0,-261891.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-02
supplemental security income,96.006,FY2025P08,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",1,SUPPLEMENTAL SECURITY INCOME PROGRAM (DIRECT),25.3,Other goods and services from Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,273912.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273912.84,0.0,0.0,0.0,0.0,0.0,0.0,273912.84,0.0,273912.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-02
supplemental security income,96.006,FY2025P08,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",1,SUPPLEMENTAL SECURITY INCOME PROGRAM (DIRECT),41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,47791961197.98,0.0,0.0,0.0,0.0,0.0,3390884238.08,3390884238.08,3390884238.08,3229036881.55,0.0,47630113841.45,0.0,0.0,0.0,0.0,0.0,0.0,47630113841.45,0.0,47630113841.45,0.0,0.0,0.0,-53541.09,0.0,-30341.09,0.0,-23200.0,0.0,0.0,0.0,2025-07-02
supplemental security income,96.006,FY2025P08,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",1,SUPPLEMENTAL SECURITY INCOME PROGRAM (DIRECT),94.0,Financial transfers,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,3230976000.0,0.0,0.0,0.0,0.0,0.0,1265558228.27,1265558228.27,1265558228.27,1188847948.92,0.0,3154265720.65,0.0,0.0,0.0,0.0,0.0,0.0,3154265720.65,0.0,3154265720.65,0.0,0.0,0.0,-138294483.22,0.0,-138294483.22,0.0,0.0,0.0,0.0,0.0,2025-07-02
supplemental security income,96.006,FY2025P08,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",2,SUPPLEMENTAL SECURITY INCOME PROGRAM INTEGRITY (BASE),94.0,Financial transfers,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,231626000.0,0.0,0.0,0.0,0.0,0.0,231626000.0,231626000.0,231626000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-02
supplemental security income,96.006,FY2025P08,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",3,SUPPLEMENTAL SECURITY INCOME ADDITIONAL PROGRAM INTEGRITY,94.0,Financial transfers,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1146440000.0,0.0,0.0,0.0,0.0,0.0,1156401720.64,1156401720.64,1156401720.64,98811143.67,0.0,88849423.03,0.0,0.0,0.0,0.0,0.0,0.0,88849423.03,0.0,88849423.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-02
supplemental security income,96.006,FY2025P08,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",4,SUPPLEMENTAL SECURITY INCOME RESEARCH AND DEMONSTRATION PROJECTS,23.3,"Communications, utilities, and miscellaneous charges",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,909244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909244.0,0.0,0.0,0.0,0.0,0.0,0.0,909244.0,0.0,909244.0,0.0,0.0,0.0,-263435.0,0.0,0.0,0.0,-263435.0,0.0,0.0,0.0,2025-07-02
supplemental security income,96.006,FY2025P08,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",4,SUPPLEMENTAL SECURITY INCOME RESEARCH AND DEMONSTRATION PROJECTS,24.0,Printing and reproduction,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,90000.0,90897.56,8224.17,90897.56,8224.17,0.0,0.0,0.0,0.0,0.0,0.0,7326.61,0.0,0.0,0.0,0.0,0.0,0.0,7326.61,0.0,7326.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-02
supplemental security income,96.006,FY2025P08,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",4,SUPPLEMENTAL SECURITY INCOME RESEARCH AND DEMONSTRATION PROJECTS,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,20904.5,93704.5,20904.5,93704.5,0.0,0.0,0.0,0.0,0.0,0.0,72800.0,0.0,0.0,0.0,0.0,0.0,0.0,72800.0,0.0,72800.0,0.0,0.0,0.0,-11200.0,-11200.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-02
supplemental security income,96.006,FY2025P08,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",4,SUPPLEMENTAL SECURITY INCOME RESEARCH AND DEMONSTRATION PROJECTS,25.3,Other goods and services from Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,31940000.0,3873887.41,7949902.37,3873887.41,7949902.37,0.0,0.0,0.0,0.0,0.0,0.0,36016014.96,21018693.54,30275201.27,30275201.27,30275201.27,21018693.54,0.0,26759507.23,0.0,26759507.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-02
supplemental security income,96.006,FY2025P08,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",4,SUPPLEMENTAL SECURITY INCOME RESEARCH AND DEMONSTRATION PROJECTS,25.5,Research and development contracts,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1512490.31,42222984.38,50825372.62,42222984.38,50825372.62,0.0,0.0,0.0,0.0,0.0,0.0,10114878.55,0.0,0.0,0.0,0.0,0.0,0.0,10114878.55,0.0,10114878.55,0.0,0.0,0.0,-1277849.0,-1277849.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-02
supplemental security income,96.006,FY2025P08,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",4,SUPPLEMENTAL SECURITY INCOME RESEARCH AND DEMONSTRATION PROJECTS,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,20637.02,38451508.86,45724761.74,38451500.95,45724761.74,7.91,0.0,0.0,0.0,0.0,0.0,7293889.9,0.0,0.0,0.0,0.0,0.0,0.0,7293889.9,0.0,7273260.79,0.0,0.0,20629.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-02
supplemental security income,96.006,FY2025P08,Social Security Administration,Income Security,Other income security,028-0406,"Supplemental Security Income Program, Social Security Administration",5,SUPPLEMENTAL SECURITY INCOME BENEFICIARY SERVICES,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,49464846.01,0.0,0.0,0.0,0.0,0.0,1095699.31,1095699.31,1095699.31,1906816.56,0.0,50275963.26,0.0,0.0,0.0,0.0,0.0,0.0,50275963.26,0.0,50275963.26,0.0,0.0,0.0,-107.7,0.0,-107.7,0.0,0.0,0.0,0.0,0.0,2025-07-02
